Worker,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
worker 1,2026-07-27 13:10:05.644,-0.06,-0.2,0.96,2.2,-2.56,-5.8
worker 1,2026-07-27 13:10:05.644,-0.05,-0.21,0.98,1.16,-1.28,-4.7
worker 1,2026-07-27 13:10:05.706,-0.04,-0.21,0.99,-0.43,-0.37,-2.62
worker 1,2026-07-27 13:10:05.708,-0.04,-0.21,0.99,-0.43,-0.37,-2.62
worker 1,2026-07-27 13:10:05.708,-0.03,-0.21,0.98,-2.08,-0.49,0.0
worker 1,2026-07-27 13:10:05.764,-0.03,-0.21,0.98,-2.08,-0.49,0.0
worker 1,2026-07-27 13:10:05.764,-0.03,-0.2,0.97,-3.66,-1.04,1.34
worker 1,2026-07-27 13:10:05.826,-0.04,-0.19,0.97,-4.33,-1.34,0.67
worker 1,2026-07-27 13:10:05.827,-0.04,-0.19,0.97,-4.33,-1.34,0.67
worker 1,2026-07-27 13:10:05.885,-0.05,-0.19,0.97,-3.3,-1.59,-0.49
worker 1,2026-07-27 13:10:05.885,-0.05,-0.19,0.97,-1.34,-1.65,-0.61
worker 1,2026-07-27 13:10:05.944,-0.04,-0.19,0.97,0.55,-1.89,-0.06
worker 1,2026-07-27 13:10:05.946,-0.04,-0.19,0.97,0.55,-1.89,-0.06
worker 1,2026-07-27 13:10:05.946,-0.02,-0.21,0.96,2.5,-3.3,0.49
worker 1,2026-07-27 13:10:06.003,-0.02,-0.21,0.96,2.5,-3.3,0.49
worker 1,2026-07-27 13:10:06.004,0.0,-0.22,0.95,5.49,-6.23,-0.92
worker 1,2026-07-27 13:10:06.066,0.0,-0.22,0.95,5.49,-6.23,-0.92
worker 1,2026-07-27 13:10:06.067,0.0,-0.23,0.95,7.57,-7.51,-4.82
worker 1,2026-07-27 13:10:06.067,0.0,-0.23,0.95,6.23,-5.19,-8.67
worker 1,2026-07-27 13:10:06.185,-0.01,-0.22,0.98,6.23,-5.19,-8.67
worker 1,2026-07-27 13:10:06.193,-0.02,-0.2,1.0,2.99,-2.44,-10.25
worker 1,2026-07-27 13:10:06.194,-0.02,-0.18,1.0,0.24,-1.16,-8.24
worker 1,2026-07-27 13:10:06.243,-0.02,-0.17,0.98,-1.28,-0.85,-2.87
worker 1,2026-07-27 13:10:06.244,-0.02,-0.17,0.98,-1.28,-0.85,-2.87
worker 1,2026-07-27 13:10:06.244,-0.02,-0.17,0.97,-1.95,-0.85,2.14
worker 1,2026-07-27 13:10:06.306,-0.02,-0.17,0.97,-2.38,-0.61,3.3
worker 1,2026-07-27 13:10:06.307,-0.01,-0.18,0.97,-2.38,-0.61,3.3
worker 1,2026-07-27 13:10:06.307,-0.02,-0.18,0.98,-2.14,-0.24,1.22
worker 1,2026-07-27 13:10:06.363,-0.02,-0.18,0.98,-2.14,-0.24,1.22
worker 1,2026-07-27 13:10:06.364,-0.02,-0.17,0.98,-1.4,-0.31,-0.67
worker 1,2026-07-27 13:10:06.454,-0.03,-0.17,0.98,-0.73,-0.92,-0.31
worker 1,2026-07-27 13:10:06.524,-0.03,-0.17,0.98,-0.73,-0.92,-0.31
worker 1,2026-07-27 13:10:06.524,-0.03,-0.19,0.97,0.12,-1.34,1.95
worker 1,2026-07-27 13:10:06.524,-0.02,-0.2,0.97,0.73,-1.16,3.72
worker 1,2026-07-27 13:10:06.544,-0.02,-0.21,0.97,0.92,-0.55,3.6
worker 1,2026-07-27 13:10:06.544,-0.01,-0.2,0.97,0.61,0.06,2.26
worker 1,2026-07-27 13:10:06.608,-0.01,-0.2,0.97,0.61,0.06,2.26
worker 1,2026-07-27 13:10:06.608,-0.02,-0.2,0.98,0.06,0.43,1.16
worker 1,2026-07-27 13:10:06.609,-0.02,-0.2,0.98,0.06,0.43,1.16
worker 1,2026-07-27 13:10:06.665,-0.02,-0.2,0.97,-0.24,0.55,0.79
worker 1,2026-07-27 13:10:06.725,-0.03,-0.2,0.97,-0.24,0.55,0.92
worker 1,2026-07-27 13:10:06.725,-0.03,-0.2,0.97,-0.18,1.28,0.37
worker 1,2026-07-27 13:10:06.784,-0.02,-0.18,0.98,0.24,2.44,-0.31
worker 1,2026-07-27 13:10:06.848,-0.02,-0.16,0.98,1.83,3.54,1.04
worker 1,2026-07-27 13:10:06.849,-0.0,-0.14,0.96,5.07,4.76,5.49
worker 1,2026-07-27 13:10:06.907,-0.0,-0.14,0.96,5.07,4.76,5.49
worker 1,2026-07-27 13:10:06.908,0.02,-0.13,0.95,8.85,5.55,12.45
worker 1,2026-07-27 13:10:06.965,0.02,-0.12,0.94,11.72,5.92,21.06
worker 1,2026-07-27 13:10:06.965,0.02,-0.12,0.94,13.12,7.02,31.86
worker 1,2026-07-27 13:10:06.965,0.01,-0.13,0.95,13.12,7.02,31.86
worker 1,2026-07-27 13:10:07.024,0.02,-0.15,0.99,11.35,6.9,44.56
worker 1,2026-07-27 13:10:07.087,0.04,-0.17,1.05,5.49,2.26,53.89
worker 1,2026-07-27 13:10:07.087,0.04,-0.19,1.11,-1.1,-6.65,51.21
worker 1,2026-07-27 13:10:07.144,0.04,-0.19,1.11,-1.1,-6.65,51.21
worker 1,2026-07-27 13:10:07.145,0.04,-0.19,1.11,-1.1,-6.65,51.21
worker 1,2026-07-27 13:10:07.204,-0.07,-0.14,1.11,1.46,-27.71,18.98
worker 1,2026-07-27 13:10:07.205,-0.12,-0.1,1.06,6.9,-34.79,10.62
worker 1,2026-07-27 13:10:07.264,-0.15,-0.08,1.01,6.1,-32.78,8.0
worker 1,2026-07-27 13:10:07.324,-0.17,-0.08,0.98,3.6,-20.14,10.01
worker 1,2026-07-27 13:10:07.324,-0.18,-0.09,0.94,4.15,-5.98,19.17
worker 1,2026-07-27 13:10:07.384,-0.18,-0.09,0.94,4.15,-5.98,19.17
worker 1,2026-07-27 13:10:07.385,-0.17,-0.09,0.93,2.93,1.4,31.01
worker 1,2026-07-27 13:10:07.443,-0.14,-0.1,0.95,-3.66,3.66,41.38
worker 1,2026-07-27 13:10:07.443,-0.11,-0.14,0.98,-11.96,2.99,48.71
worker 1,2026-07-27 13:10:07.444,-0.11,-0.14,0.98,-11.96,2.99,48.71
worker 1,2026-07-27 13:10:07.503,-0.11,-0.21,1.03,-17.88,0.73,47.79
worker 1,2026-07-27 13:10:07.504,-0.11,-0.21,1.03,-17.88,0.73,47.79
worker 1,2026-07-27 13:10:07.564,-0.12,-0.26,1.06,-20.08,0.18,33.02
worker 1,2026-07-27 13:10:07.565,-0.12,-0.26,1.06,-20.08,0.18,33.02
worker 1,2026-07-27 13:10:07.565,-0.11,-0.2,1.02,-16.36,4.15,5.25
worker 1,2026-07-27 13:10:07.624,-0.11,-0.2,1.02,-16.36,4.15,5.25
worker 1,2026-07-27 13:10:07.624,-0.06,-0.11,0.92,-9.46,8.79,-16.91
worker 1,2026-07-27 13:10:07.683,-0.01,-0.13,0.85,-9.7,7.75,-14.89
worker 1,2026-07-27 13:10:07.684,-0.01,-0.13,0.85,-9.7,7.75,-14.89
worker 1,2026-07-27 13:10:07.684,0.04,-0.2,0.86,-15.69,7.87,-5.74
worker 1,2026-07-27 13:10:07.744,0.04,-0.2,0.86,-15.69,7.87,-5.74
worker 1,2026-07-27 13:10:07.744,0.09,-0.23,0.92,-17.46,17.64,-12.63
worker 1,2026-07-27 13:10:07.804,0.12,-0.23,0.98,-14.59,26.31,-26.31
worker 1,2026-07-27 13:10:07.807,0.12,-0.23,0.98,-14.59,26.31,-26.31
worker 1,2026-07-27 13:10:07.808,0.1,-0.24,1.0,-11.47,20.51,-28.87
worker 1,2026-07-27 13:10:07.863,0.04,-0.26,0.97,-11.11,3.11,-19.23
worker 1,2026-07-27 13:10:07.864,0.04,-0.26,0.97,-11.11,3.11,-19.23
worker 1,2026-07-27 13:10:07.923,-0.02,-0.26,0.93,-15.38,-15.08,-6.84
worker 1,2026-07-27 13:10:07.925,-0.02,-0.26,0.93,-15.38,-15.08,-6.84
worker 1,2026-07-27 13:10:07.925,-0.05,-0.25,0.89,-19.17,-24.78,4.7
worker 1,2026-07-27 13:10:07.995,-0.05,-0.25,0.89,-19.17,-24.78,4.7
worker 1,2026-07-27 13:10:07.995,-0.05,-0.25,0.87,-12.94,-20.75,14.1
worker 1,2026-07-27 13:10:08.052,-0.06,-0.24,0.87,0.55,-9.16,16.05
worker 1,2026-07-27 13:10:08.052,-0.05,-0.24,0.89,12.33,0.06,11.54
worker 1,2026-07-27 13:10:08.104,-0.05,-0.24,0.89,12.33,0.06,11.54
worker 1,2026-07-27 13:10:08.104,-0.02,-0.25,0.91,20.75,4.88,5.19
worker 1,2026-07-27 13:10:08.164,0.01,-0.25,0.93,25.76,6.41,-2.87
worker 1,2026-07-27 13:10:08.165,0.03,-0.23,0.94,27.89,5.13,-12.02
worker 1,2026-07-27 13:10:08.224,0.03,-0.19,0.94,29.24,2.08,-17.03
worker 1,2026-07-27 13:10:08.225,0.03,-0.19,0.94,29.24,2.08,-17.03
worker 1,2026-07-27 13:10:08.283,0.01,-0.18,0.93,28.81,-2.01,-13.0
worker 1,2026-07-27 13:10:08.284,0.01,-0.18,0.93,28.81,-2.01,-13.0
worker 1,2026-07-27 13:10:08.284,-0.01,-0.19,0.94,25.27,-5.43,-3.6
worker 1,2026-07-27 13:10:08.344,-0.01,-0.19,0.94,25.27,-5.43,-3.6
worker 1,2026-07-27 13:10:08.344,-0.02,-0.19,0.99,20.94,-2.87,4.64
worker 1,2026-07-27 13:10:08.345,-0.02,-0.19,0.99,20.94,-2.87,4.64
worker 1,2026-07-27 13:10:08.403,0.02,-0.18,1.07,17.94,4.7,12.39
worker 1,2026-07-27 13:10:08.404,0.05,-0.19,1.13,16.05,6.35,19.35
worker 1,2026-07-27 13:10:08.464,0.05,-0.19,1.13,16.05,6.35,19.35
worker 1,2026-07-27 13:10:08.464,0.02,-0.17,1.11,17.52,-3.23,16.6
worker 1,2026-07-27 13:10:08.524,-0.05,-0.1,1.04,22.58,-14.47,-0.12
worker 1,2026-07-27 13:10:08.525,-0.05,-0.1,1.04,22.58,-14.47,-0.12
worker 1,2026-07-27 13:10:08.526,-0.11,-0.01,1.0,25.94,-18.62,-19.47
worker 1,2026-07-27 13:10:08.584,-0.11,-0.01,1.0,26.06,-18.31,-28.2
worker 1,2026-07-27 13:10:08.584,-0.12,0.03,1.01,26.06,-18.31,-28.2
worker 1,2026-07-27 13:10:08.644,-0.12,0.05,1.03,24.6,-17.7,-28.32
worker 1,2026-07-27 13:10:08.645,-0.12,0.05,1.02,22.4,-16.3,-29.17
worker 1,2026-07-27 13:10:08.704,-0.12,0.05,1.02,22.4,-16.3,-29.17
worker 1,2026-07-27 13:10:08.705,-0.11,0.06,0.97,20.94,-13.18,-31.92
worker 1,2026-07-27 13:10:08.764,-0.09,0.08,0.93,17.58,-8.85,-31.49
worker 1,2026-07-27 13:10:08.767,-0.06,0.1,0.91,11.6,-2.32,-27.59
worker 1,2026-07-27 13:10:08.824,-0.06,0.1,0.91,11.6,-2.32,-27.59
worker 1,2026-07-27 13:10:08.824,-0.02,0.12,0.93,6.29,6.1,-23.93
worker 1,2026-07-27 13:10:08.825,-0.02,0.12,0.93,6.29,6.1,-23.93
worker 1,2026-07-27 13:10:08.884,0.01,0.13,0.97,0.61,13.24,-19.84
worker 1,2026-07-27 13:10:08.888,0.04,0.12,1.03,-6.1,17.7,-13.79
worker 1,2026-07-27 13:10:08.946,0.04,0.12,1.03,-6.1,17.7,-13.79
worker 1,2026-07-27 13:10:08.947,0.07,0.08,1.08,-11.47,17.64,-9.46
worker 1,2026-07-27 13:10:09.004,0.06,0.04,1.09,-15.26,12.15,-8.85
worker 1,2026-07-27 13:10:09.005,0.06,-0.01,1.07,-17.4,4.52,-8.67
worker 1,2026-07-27 13:10:09.078,0.06,-0.01,1.07,-17.4,4.52,-8.67
worker 1,2026-07-27 13:10:09.123,0.04,-0.07,1.04,-19.65,-2.75,-6.65
worker 1,2026-07-27 13:10:09.124,0.04,-0.07,1.04,-19.65,-2.75,-6.65
worker 1,2026-07-27 13:10:09.125,0.01,-0.14,1.02,-24.54,-8.3,-6.53
worker 1,2026-07-27 13:10:09.125,-0.05,-0.24,1.0,-31.07,-8.36,-17.7
worker 1,2026-07-27 13:10:09.184,-0.05,-0.24,1.0,-31.07,-8.36,-17.7
worker 1,2026-07-27 13:10:09.185,-0.13,-0.3,1.01,-39.31,-0.67,-47.42
worker 1,2026-07-27 13:10:09.245,-0.2,-0.24,1.05,-54.99,0.24,-71.84
worker 1,2026-07-27 13:10:09.246,-0.25,-0.16,1.09,-74.71,-8.36,-73.06
worker 1,2026-07-27 13:10:09.309,-0.25,-0.16,1.09,-88.26,-6.9,-67.75
worker 1,2026-07-27 13:10:09.310,-0.3,-0.15,1.15,-88.26,-6.9,-67.75
worker 1,2026-07-27 13:10:09.364,-0.34,-0.17,1.17,-96.5,8.24,-65.0
worker 1,2026-07-27 13:10:09.364,-0.26,-0.12,1.05,-98.39,32.71,-65.43
worker 1,2026-07-27 13:10:09.427,-0.26,-0.12,1.05,-98.39,32.71,-65.43
worker 1,2026-07-27 13:10:09.428,-0.05,-0.06,0.88,-89.48,61.28,-52.92
worker 1,2026-07-27 13:10:09.484,0.17,-0.2,0.8,-75.68,76.35,-3.3
worker 1,2026-07-27 13:10:09.485,0.3,-0.46,0.84,-68.18,66.53,64.82
worker 1,2026-07-27 13:10:09.544,0.3,-0.46,0.84,-68.18,66.53,64.82
worker 1,2026-07-27 13:10:09.544,0.26,-0.6,0.89,-60.97,42.79,94.91
worker 1,2026-07-27 13:10:09.605,0.12,-0.56,0.85,-42.36,19.29,73.79
worker 1,2026-07-27 13:10:09.664,-0.0,-0.52,0.79,-22.22,-1.59,46.81
worker 1,2026-07-27 13:10:09.664,-0.08,-0.56,0.76,-11.96,-18.37,42.42
worker 1,2026-07-27 13:10:09.723,-0.13,-0.62,0.72,-7.45,-29.79,51.57
worker 1,2026-07-27 13:10:09.724,-0.13,-0.62,0.72,-7.45,-29.79,51.57
worker 1,2026-07-27 13:10:09.724,-0.18,-0.68,0.68,-2.44,-36.01,55.79
worker 1,2026-07-27 13:10:09.791,-0.18,-0.68,0.68,-2.44,-36.01,55.79
worker 1,2026-07-27 13:10:09.791,-0.23,-0.69,0.66,0.55,-34.91,42.97
worker 1,2026-07-27 13:10:09.850,-0.29,-0.66,0.69,-1.71,-27.34,19.29
worker 1,2026-07-27 13:10:09.859,-0.29,-0.66,0.69,-1.71,-27.34,19.29
worker 1,2026-07-27 13:10:09.859,-0.32,-0.63,0.71,-7.45,-18.92,2.08
worker 1,2026-07-27 13:10:09.904,-0.32,-0.63,0.71,-7.45,-18.92,2.08
worker 1,2026-07-27 13:10:09.905,-0.32,-0.63,0.72,-11.96,-12.76,-3.17
worker 1,2026-07-27 13:10:09.964,-0.28,-0.62,0.71,-11.47,-5.74,-6.1
worker 1,2026-07-27 13:10:10.023,-0.22,-0.61,0.7,-9.16,3.11,-9.58
worker 1,2026-07-27 13:10:10.023,-0.16,-0.59,0.72,-9.22,10.13,-10.86
worker 1,2026-07-27 13:10:10.024,-0.16,-0.59,0.72,-9.22,10.13,-10.86
worker 1,2026-07-27 13:10:10.085,-0.14,-0.58,0.76,-10.01,12.08,-11.29
worker 1,2026-07-27 13:10:10.085,-0.15,-0.56,0.79,-9.52,8.79,-10.38
worker 1,2026-07-27 13:10:10.149,-0.15,-0.56,0.79,-9.52,8.79,-10.38
worker 1,2026-07-27 13:10:10.149,-0.16,-0.57,0.79,-8.12,3.42,-5.31
worker 1,2026-07-27 13:10:10.204,-0.16,-0.59,0.77,-5.8,-1.4,0.92
worker 1,2026-07-27 13:10:10.204,-0.16,-0.61,0.74,-3.6,-4.82,2.93
worker 1,2026-07-27 13:10:10.264,-0.16,-0.61,0.74,-3.6,-4.82,2.93
worker 1,2026-07-27 13:10:10.264,-0.17,-0.61,0.72,-2.44,-6.71,-0.24
worker 1,2026-07-27 13:10:10.265,-0.17,-0.61,0.72,-2.44,-6.71,-0.24
worker 1,2026-07-27 13:10:10.324,-0.18,-0.59,0.71,-0.92,-6.84,-6.41
worker 1,2026-07-27 13:10:10.325,-0.18,-0.59,0.71,-0.92,-6.84,-6.41
worker 1,2026-07-27 13:10:10.325,-0.18,-0.58,0.73,1.22,-5.74,-12.02
worker 1,2026-07-27 13:10:10.384,-0.18,-0.58,0.73,1.22,-5.74,-12.02
worker 1,2026-07-27 13:10:10.384,-0.18,-0.57,0.75,3.42,-4.52,-14.22
worker 1,2026-07-27 13:10:10.444,-0.18,-0.57,0.75,5.92,-3.48,-14.71
worker 1,2026-07-27 13:10:10.444,-0.17,-0.58,0.76,5.92,-3.48,-14.71
worker 1,2026-07-27 13:10:10.445,-0.15,-0.57,0.76,9.22,-1.95,-15.56
worker 1,2026-07-27 13:10:10.505,-0.15,-0.57,0.76,9.22,-1.95,-15.56
worker 1,2026-07-27 13:10:10.505,-0.13,-0.56,0.74,12.82,-0.37,-14.71
worker 1,2026-07-27 13:10:10.506,-0.13,-0.56,0.74,12.82,-0.37,-14.71
worker 1,2026-07-27 13:10:10.565,-0.11,-0.56,0.75,16.3,1.1,-12.39
worker 1,2026-07-27 13:10:10.566,-0.11,-0.56,0.75,16.3,1.1,-12.39
worker 1,2026-07-27 13:10:10.683,-0.1,-0.56,0.78,19.35,1.77,-11.84
worker 1,2026-07-27 13:10:10.684,-0.1,-0.56,0.78,21.42,0.85,-13.92
worker 1,2026-07-27 13:10:10.687,-0.1,-0.55,0.81,21.42,0.85,-13.92
worker 1,2026-07-27 13:10:10.688,-0.11,-0.54,0.81,23.56,-0.92,-16.91
worker 1,2026-07-27 13:10:10.688,-0.11,-0.53,0.8,26.31,-1.1,-18.25
worker 1,2026-07-27 13:10:10.757,-0.11,-0.53,0.8,26.31,-1.1,-18.25
worker 1,2026-07-27 13:10:10.757,-0.09,-0.53,0.79,26.98,2.5,-16.91
worker 1,2026-07-27 13:10:10.804,-0.09,-0.53,0.79,26.98,2.5,-16.91
worker 1,2026-07-27 13:10:10.804,-0.07,-0.53,0.8,26.25,7.87,-14.59
worker 1,2026-07-27 13:10:10.805,-0.05,-0.53,0.81,27.4,10.74,-13.43
worker 1,2026-07-27 13:10:10.869,-0.05,-0.53,0.81,27.4,10.74,-13.43
worker 1,2026-07-27 13:10:10.874,-0.05,-0.52,0.81,29.48,10.5,-13.49
worker 1,2026-07-27 13:10:10.925,-0.07,-0.49,0.82,31.62,8.42,-13.49
worker 1,2026-07-27 13:10:10.926,-0.07,-0.49,0.82,31.62,8.42,-13.49
worker 1,2026-07-27 13:10:10.984,-0.06,-0.46,0.84,34.06,6.53,-11.96
worker 1,2026-07-27 13:10:10.985,-0.02,-0.44,0.91,34.36,3.05,-5.8
worker 1,2026-07-27 13:10:11.044,-0.05,-0.52,0.88,32.47,-8.54,0.0
worker 1,2026-07-27 13:10:11.108,-0.07,-0.54,0.76,38.33,-13.98,-20.32
worker 1,2026-07-27 13:10:11.164,-0.04,-0.28,0.83,46.63,24.84,-58.29
worker 1,2026-07-27 13:10:11.164,-0.04,-0.28,0.83,24.11,29.17,-4.94
worker 1,2026-07-27 13:10:11.224,-0.08,-0.27,0.94,24.11,29.17,-4.94
worker 1,2026-07-27 13:10:11.224,-0.14,-0.38,1.03,1.1,17.82,57.98
worker 1,2026-07-27 13:10:11.284,-0.19,-0.42,1.12,-4.82,8.12,81.42
worker 1,2026-07-27 13:10:11.345,-0.2,-0.38,1.19,1.83,8.06,62.5
worker 1,2026-07-27 13:10:11.346,-0.2,-0.38,1.19,1.83,8.06,62.5
worker 1,2026-07-27 13:10:11.403,-0.14,-0.28,1.19,4.7,5.68,34.79
worker 1,2026-07-27 13:10:11.404,-0.14,-0.28,1.19,5.68,-6.1,15.69
worker 1,2026-07-27 13:10:11.404,-0.12,-0.15,1.06,5.68,-6.1,15.69
worker 1,2026-07-27 13:10:11.405,-0.15,-0.05,0.88,12.02,-17.58,1.89
worker 1,2026-07-27 13:10:11.464,-0.15,-0.05,0.88,12.02,-17.58,1.89
worker 1,2026-07-27 13:10:11.464,-0.18,-0.01,0.81,16.66,-20.32,-5.68
worker 1,2026-07-27 13:10:11.465,-0.18,-0.01,0.81,16.66,-20.32,-5.68
worker 1,2026-07-27 13:10:11.524,-0.17,0.01,0.87,16.6,-15.93,-7.87
worker 1,2026-07-27 13:10:11.585,-0.17,0.0,0.97,16.36,-11.29,-9.03
worker 1,2026-07-27 13:10:11.585,-0.17,0.0,0.97,15.75,-11.72,-8.24
worker 1,2026-07-27 13:10:11.586,-0.19,-0.03,1.05,15.75,-11.72,-8.24
worker 1,2026-07-27 13:10:11.644,-0.21,-0.07,1.09,14.1,-16.6,-5.62
worker 1,2026-07-27 13:10:11.705,-0.22,-0.11,1.09,13.67,-21.18,-4.82
worker 1,2026-07-27 13:10:11.724,-0.22,-0.11,1.09,13.67,-21.18,-4.82
worker 1,2026-07-27 13:10:11.724,-0.22,-0.15,1.05,15.2,-22.64,-4.52
worker 1,2026-07-27 13:10:11.765,-0.22,-0.15,1.05,15.2,-22.64,-4.52
worker 1,2026-07-27 13:10:11.766,-0.22,-0.18,0.98,17.03,-22.34,-0.85
worker 1,2026-07-27 13:10:11.766,-0.22,-0.18,0.98,15.56,-20.57,6.1
worker 1,2026-07-27 13:10:11.825,-0.19,-0.21,0.91,15.56,-20.57,6.1
worker 1,2026-07-27 13:10:11.825,-0.15,-0.23,0.88,9.4,-14.59,12.82
worker 1,2026-07-27 13:10:11.826,-0.15,-0.23,0.88,9.4,-14.59,12.82
worker 1,2026-07-27 13:10:11.896,-0.1,-0.24,0.89,0.06,-5.25,15.62
worker 1,2026-07-27 13:10:11.947,-0.05,-0.24,0.94,-8.79,2.99,11.9
worker 1,2026-07-27 13:10:11.948,-0.05,-0.24,0.94,-8.79,2.99,11.9
worker 1,2026-07-27 13:10:11.948,-0.04,-0.22,0.99,-14.28,7.45,2.5
worker 1,2026-07-27 13:10:12.011,-0.04,-0.2,1.02,-16.05,7.57,-8.18
worker 1,2026-07-27 13:10:12.012,-0.04,-0.2,1.02,-16.05,7.57,-8.18
worker 1,2026-07-27 13:10:12.012,-0.06,-0.19,1.02,-15.2,3.72,-15.08
worker 1,2026-07-27 13:10:12.069,-0.06,-0.19,1.02,-15.2,3.72,-15.08
worker 1,2026-07-27 13:10:12.069,-0.08,-0.2,0.98,-13.98,-1.83,-16.97
worker 1,2026-07-27 13:10:12.125,-0.08,-0.2,0.98,-13.98,-1.83,-16.97
worker 1,2026-07-27 13:10:12.125,-0.07,-0.21,0.95,-14.89,-5.37,-18.19
worker 1,2026-07-27 13:10:12.126,-0.07,-0.21,0.95,-14.89,-5.37,-18.19
worker 1,2026-07-27 13:10:12.184,-0.06,-0.2,0.95,-17.46,-6.23,-22.89
worker 1,2026-07-27 13:10:12.184,-0.06,-0.19,0.99,-19.47,-6.35,-31.07
worker 1,2026-07-27 13:10:12.249,-0.07,-0.18,1.04,-19.53,-6.1,-41.5
worker 1,2026-07-27 13:10:12.250,-0.07,-0.18,1.04,-19.53,-6.1,-41.5
worker 1,2026-07-27 13:10:12.304,-0.06,-0.16,1.07,-17.15,-3.48,-51.57
worker 1,2026-07-27 13:10:12.305,-0.01,-0.14,1.02,-11.78,0.12,-54.5
worker 1,2026-07-27 13:10:12.430,-0.01,-0.14,1.02,-4.82,-1.95,-38.76
worker 1,2026-07-27 13:10:12.435,0.08,-0.18,0.89,-4.82,-1.95,-38.76
worker 1,2026-07-27 13:10:12.435,0.17,-0.33,0.79,-2.93,-8.85,-1.89
worker 1,2026-07-27 13:10:12.436,0.17,-0.33,0.79,-2.93,-8.85,-1.89
worker 1,2026-07-27 13:10:12.436,0.22,-0.48,0.81,-8.42,-9.03,31.19
worker 1,2026-07-27 13:10:12.488,0.22,-0.48,0.92,-20.51,-3.42,35.64
worker 1,2026-07-27 13:10:12.544,0.21,-0.36,1.0,-27.77,-0.24,17.03
worker 1,2026-07-27 13:10:12.544,0.17,-0.29,0.99,-18.98,-4.46,-3.85
worker 1,2026-07-27 13:10:12.604,0.1,-0.29,0.93,-3.78,-15.01,-14.83
worker 1,2026-07-27 13:10:12.667,0.06,-0.27,0.86,8.85,-19.65,-21.85
worker 1,2026-07-27 13:10:12.668,0.04,-0.23,0.81,18.25,-13.85,-27.83
worker 1,2026-07-27 13:10:12.724,0.04,-0.23,0.81,18.25,-13.85,-27.83
worker 1,2026-07-27 13:10:12.724,0.07,-0.22,0.81,22.77,-4.03,-21.3
worker 1,2026-07-27 13:10:12.785,0.14,-0.24,0.85,23.25,5.92,-2.44
worker 1,2026-07-27 13:10:12.785,0.2,-0.26,0.9,24.54,14.16,15.56
worker 1,2026-07-27 13:10:12.846,0.2,-0.26,0.9,24.54,14.16,15.56
worker 1,2026-07-27 13:10:12.846,0.23,-0.28,0.93,26.06,16.85,28.02
worker 1,2026-07-27 13:10:12.904,0.22,-0.3,0.97,25.21,12.21,38.27
worker 1,2026-07-27 13:10:12.905,0.13,-0.37,1.06,23.07,1.89,48.65
worker 1,2026-07-27 13:10:12.963,0.01,-0.48,1.2,22.83,-8.67,52.06
worker 1,2026-07-27 13:10:12.964,0.01,-0.48,1.2,22.83,-8.67,52.06
worker 1,2026-07-27 13:10:13.026,-0.06,-0.5,1.24,29.48,-13.43,39.79
worker 1,2026-07-27 13:10:13.026,-0.07,-0.43,1.11,44.68,-15.44,16.72
worker 1,2026-07-27 13:10:13.084,-0.08,-0.37,0.93,60.06,-20.51,-10.5
worker 1,2026-07-27 13:10:13.085,-0.08,-0.37,0.93,60.06,-20.51,-10.5
worker 1,2026-07-27 13:10:13.204,-0.12,-0.32,0.84,64.33,-24.6,-46.33
worker 1,2026-07-27 13:10:13.204,-0.18,-0.21,0.86,53.83,-21.0,-90.58
worker 1,2026-07-27 13:10:13.204,-0.25,-0.03,0.97,34.0,-13.0,-130.43
worker 1,2026-07-27 13:10:13.205,-0.25,-0.03,0.97,34.0,-13.0,-130.43
worker 1,2026-07-27 13:10:13.266,-0.27,0.16,1.06,18.13,-11.05,-151.06
worker 1,2026-07-27 13:10:13.266,-0.24,0.27,1.06,12.15,-17.7,-144.78
worker 1,2026-07-27 13:10:13.324,-0.24,0.27,1.06,12.15,-17.7,-144.78
worker 1,2026-07-27 13:10:13.325,-0.19,0.27,1.01,6.84,-22.46,-117.61
worker 1,2026-07-27 13:10:13.444,-0.12,0.2,0.95,-3.66,-20.02,-85.57
worker 1,2026-07-27 13:10:13.444,-0.05,0.13,0.93,-14.71,-13.98,-65.49
worker 1,2026-07-27 13:10:13.445,-0.05,0.13,0.93,-14.71,-13.98,-65.49
worker 1,2026-07-27 13:10:13.445,-0.0,0.09,0.96,-20.08,-8.42,-65.49
worker 1,2026-07-27 13:10:13.504,0.03,0.07,0.99,-19.9,-3.78,-80.26
worker 1,2026-07-27 13:10:13.505,0.05,0.08,1.03,-17.58,1.71,-98.57
worker 1,2026-07-27 13:10:13.566,0.08,0.1,1.07,-9.03,10.62,-116.94
worker 1,2026-07-27 13:10:13.567,0.08,0.1,1.07,-9.03,10.62,-116.94
worker 1,2026-07-27 13:10:13.623,0.11,0.16,1.1,16.3,27.95,-146.67
worker 1,2026-07-27 13:10:13.624,0.11,0.16,1.1,16.3,27.95,-146.67
worker 1,2026-07-27 13:10:13.624,0.12,0.23,1.09,46.81,41.5,-170.72
worker 1,2026-07-27 13:10:13.684,0.12,0.23,1.09,46.81,41.5,-170.72
worker 1,2026-07-27 13:10:13.685,0.11,0.24,1.03,56.21,27.47,-154.42
worker 1,2026-07-27 13:10:13.744,0.11,0.24,1.03,56.21,27.47,-154.42
worker 1,2026-07-27 13:10:13.745,0.11,0.24,1.03,56.21,27.47,-154.42
