Sample,Timestamp,Elapsed_s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1987,2026-08-03 13:24:04.114,53.028,-0.59,1.0,2.83,-13.37,14.34,-97.96
1988,2026-08-03 13:24:04.114,53.028,-0.22,0.37,1.85,13.12,-21.18,-68.36
1989,2026-08-03 13:24:04.115,53.029,-0.22,0.37,1.85,13.12,-21.18,-68.36
1990,2026-08-03 13:24:04.115,53.029,0.04,-0.23,0.59,51.76,-50.72,-51.94
1991,2026-08-03 13:24:04.116,53.03,0.04,-0.23,0.59,51.76,-50.72,-51.94
1992,2026-08-03 13:24:04.116,53.03,0.19,-0.37,-0.2,74.28,-66.65,-65.19
1993,2026-08-03 13:24:04.118,53.032,0.19,-0.37,-0.2,74.28,-66.65,-65.19
1994,2026-08-03 13:24:04.118,53.032,0.29,-0.15,-0.37,69.46,-55.97,-71.66
1995,2026-08-03 13:24:04.170,53.084,0.29,-0.15,-0.37,44.8,-14.4,-38.88
1996,2026-08-03 13:24:04.170,53.084,0.28,0.27,-0.02,44.8,-14.4,-38.88
1997,2026-08-03 13:24:04.238,53.152,0.03,0.52,0.3,8.36,20.57,20.94
1998,2026-08-03 13:24:04.239,53.153,-0.42,0.49,0.62,-23.32,23.19,77.94
1999,2026-08-03 13:24:04.295,53.209,-0.42,0.49,0.62,-23.32,23.19,77.94
2000,2026-08-03 13:24:04.410,53.324,-0.82,0.48,1.72,-38.45,29.05,125.24
2001,2026-08-03 13:24:04.412,53.326,-0.82,0.48,1.72,-38.45,29.05,125.24
2002,2026-08-03 13:24:04.412,53.326,-0.84,0.69,2.71,-45.59,39.98,141.54
2003,2026-08-03 13:24:04.413,53.327,-0.56,0.71,2.3,-44.19,14.65,106.38
2004,2026-08-03 13:24:04.414,53.328,-0.3,0.31,1.02,-24.48,-28.38,55.48
2005,2026-08-03 13:24:04.469,53.383,-0.15,0.07,-0.1,-2.56,-41.26,28.38
2006,2026-08-03 13:24:04.530,53.444,-0.15,0.07,-0.1,-2.56,-41.26,28.38
2007,2026-08-03 13:24:04.531,53.445,-0.14,0.17,-0.49,12.88,-14.4,25.94
2008,2026-08-03 13:24:04.532,53.446,-0.29,0.23,-0.3,30.27,25.15,25.94
2009,2026-08-03 13:24:04.590,53.504,-0.54,0.18,0.1,31.8,43.88,8.79
2010,2026-08-03 13:24:04.591,53.505,-0.79,0.18,0.8,3.85,42.42,-17.94
2011,2026-08-03 13:24:04.650,53.564,-0.79,0.18,0.8,-27.89,29.72,-54.14
2012,2026-08-03 13:24:04.651,53.565,-0.82,0.51,1.81,-27.89,29.72,-54.14
2013,2026-08-03 13:24:04.721,53.635,-0.42,0.98,2.43,-21.61,-2.69,-102.48
2014,2026-08-03 13:24:04.726,53.64,-0.42,0.98,2.43,-21.61,-2.69,-102.48
2015,2026-08-03 13:24:04.727,53.641,0.02,0.84,2.25,18.8,-38.57,-112.43
2016,2026-08-03 13:24:04.774,53.688,0.02,0.84,2.25,18.8,-38.57,-112.43
2017,2026-08-03 13:24:04.775,53.689,0.18,0.26,1.54,44.56,-56.7,-81.24
2018,2026-08-03 13:24:04.776,53.69,0.18,0.26,1.54,44.56,-56.7,-81.24
2019,2026-08-03 13:24:04.831,53.745,0.21,-0.07,0.59,45.23,-73.55,-70.98
2020,2026-08-03 13:24:04.833,53.747,0.16,-0.18,-0.16,40.41,-90.52,-74.16
2021,2026-08-03 13:24:04.904,53.818,0.16,-0.18,-0.16,40.41,-90.52,-74.16
2022,2026-08-03 13:24:04.905,53.819,0.03,-0.13,-0.51,25.51,-85.21,-52.31
2023,2026-08-03 13:24:05.070,53.984,0.03,-0.13,-0.51,25.51,-85.21,-52.31
2024,2026-08-03 13:24:05.071,53.985,-0.1,0.12,-0.38,-1.22,-56.95,-13.12
2025,2026-08-03 13:24:05.074,53.988,-0.1,0.12,-0.38,-1.22,-56.95,-13.12
2026,2026-08-03 13:24:05.075,53.989,-0.15,0.46,0.36,-22.4,-18.19,23.62
2027,2026-08-03 13:24:05.075,53.989,-0.15,0.46,0.36,-33.63,27.22,63.05
2028,2026-08-03 13:24:05.075,53.989,-0.2,0.74,1.76,-33.63,27.22,63.05
2029,2026-08-03 13:24:05.076,53.99,-0.29,0.81,2.91,-53.1,57.74,112.98
2030,2026-08-03 13:24:05.083,53.997,-0.29,0.81,2.91,-53.1,57.74,112.98
2031,2026-08-03 13:24:05.083,53.997,-0.3,0.68,2.65,-68.48,36.25,135.8
2032,2026-08-03 13:24:05.142,54.056,-0.3,0.68,2.65,-68.48,36.25,135.8
2033,2026-08-03 13:24:05.143,54.057,-0.36,0.35,1.37,-39.25,-2.69,110.23
2034,2026-08-03 13:24:05.191,54.105,-0.36,0.35,1.37,17.82,5.98,70.13
2035,2026-08-03 13:24:05.192,54.106,-0.45,0.02,0.12,17.82,5.98,70.13
2036,2026-08-03 13:24:05.310,54.224,-0.34,0.06,-0.52,48.03,40.59,31.86
2037,2026-08-03 13:24:05.311,54.225,-0.34,0.06,-0.52,48.03,40.59,31.86
2038,2026-08-03 13:24:05.312,54.226,-0.25,0.16,-0.5,49.74,54.81,5.43
2039,2026-08-03 13:24:05.313,54.227,-0.25,0.16,-0.5,49.74,54.81,5.43
2040,2026-08-03 13:24:05.314,54.228,-0.33,0.11,-0.06,53.34,41.99,-9.28
2041,2026-08-03 13:24:05.375,54.289,-0.47,0.21,0.44,41.81,9.4,-39.61
2042,2026-08-03 13:24:05.377,54.291,-0.58,0.47,1.12,-12.33,-21.55,-75.99
2043,2026-08-03 13:24:05.378,54.292,-0.58,0.47,1.12,-12.33,-21.55,-75.99
2044,2026-08-03 13:24:05.497,54.411,-0.47,0.81,2.24,-59.14,-31.56,-110.84
2045,2026-08-03 13:24:05.498,54.412,-0.47,0.81,2.24,-59.14,-31.56,-110.84
2046,2026-08-03 13:24:05.503,54.417,-0.12,0.98,2.9,-48.28,-41.38,-137.21
2047,2026-08-03 13:24:05.504,54.418,-0.12,0.98,2.9,-48.28,-41.38,-137.21
2048,2026-08-03 13:24:05.505,54.419,0.12,0.57,2.31,-23.19,-55.85,-118.23
2049,2026-08-03 13:24:05.550,54.464,0.12,0.57,2.31,-2.14,-66.77,-92.77
2050,2026-08-03 13:24:05.551,54.465,0.2,0.0,1.06,-2.14,-66.77,-92.77
2051,2026-08-03 13:24:05.552,54.466,0.26,-0.24,0.02,26.31,-76.23,-104.0
2052,2026-08-03 13:24:05.611,54.525,0.26,-0.24,0.02,26.31,-76.23,-104.0
2053,2026-08-03 13:24:05.612,54.526,0.31,-0.17,-0.4,37.54,-66.16,-106.75
2054,2026-08-03 13:24:05.671,54.585,0.31,-0.17,-0.4,37.54,-66.16,-106.75
2055,2026-08-03 13:24:05.672,54.586,0.26,0.06,-0.3,30.4,-33.75,-62.62
2056,2026-08-03 13:24:05.801,54.715,0.11,0.3,-0.04,14.1,-5.86,18.55
2057,2026-08-03 13:24:05.805,54.719,-0.03,0.43,0.48,-0.92,8.85,106.26
2058,2026-08-03 13:24:05.814,54.728,-0.04,0.47,1.68,-10.62,21.79,168.46
2059,2026-08-03 13:24:05.851,54.765,0.03,0.65,2.74,-11.72,12.94,178.47
2060,2026-08-03 13:24:05.853,54.767,0.03,0.65,2.74,-11.72,12.94,178.47
2061,2026-08-03 13:24:05.858,54.772,0.06,0.87,2.46,-1.83,-18.98,134.4
2062,2026-08-03 13:24:05.910,54.824,-0.14,0.68,1.22,19.78,-20.69,98.82
2063,2026-08-03 13:24:06.090,55.004,-0.14,0.68,1.22,19.78,-20.69,98.82
2064,2026-08-03 13:24:06.091,55.005,-0.4,0.14,0.22,51.94,30.88,109.86
2065,2026-08-03 13:24:06.151,55.065,-0.4,0.14,0.22,51.94,30.88,109.86
2066,2026-08-03 13:24:06.152,55.066,-0.41,-0.16,-0.11,69.21,82.52,107.36
2067,2026-08-03 13:24:06.153,55.067,-0.41,-0.16,-0.11,69.21,82.52,107.36
2068,2026-08-03 13:24:06.153,55.067,-0.3,0.0,-0.04,49.26,95.83,68.79
2069,2026-08-03 13:24:06.213,55.127,-0.31,0.33,0.13,4.52,89.11,31.8
2070,2026-08-03 13:24:06.214,55.128,-0.31,0.33,0.13,4.52,89.11,31.8
2071,2026-08-03 13:24:06.451,55.365,-0.5,0.35,0.29,-31.74,73.18,-0.49
2072,2026-08-03 13:24:06.452,55.366,-0.5,0.35,0.29,-31.74,73.18,-0.49
2073,2026-08-03 13:24:06.453,55.367,-0.83,0.15,0.79,-47.85,52.86,-42.05
2074,2026-08-03 13:24:06.454,55.368,-0.92,0.43,1.94,-57.56,35.58,-113.95
2075,2026-08-03 13:24:06.455,55.369,-0.92,0.43,1.94,-57.56,35.58,-113.95
2076,2026-08-03 13:24:06.455,55.369,-0.48,1.09,2.67,-44.25,12.63,-195.62
2077,2026-08-03 13:24:06.456,55.37,0.03,1.03,2.13,-4.64,-8.54,-184.33
2078,2026-08-03 13:24:06.510,55.424,0.22,0.22,1.19,41.93,-14.34,-86.18
2079,2026-08-03 13:24:06.511,55.425,0.22,0.22,1.19,41.93,-14.34,-86.18
2080,2026-08-03 13:24:06.511,55.425,0.26,-0.25,0.53,83.19,-32.9,-38.45
2081,2026-08-03 13:24:06.512,55.426,0.26,-0.25,0.53,83.19,-32.9,-38.45
2082,2026-08-03 13:24:06.512,55.426,0.31,-0.16,0.1,76.23,-71.53,-69.82
2083,2026-08-03 13:24:06.513,55.427,0.25,0.03,-0.17,20.08,-87.1,-82.76
2084,2026-08-03 13:24:06.514,55.428,0.04,0.18,-0.26,-31.49,-61.52,-29.11
2085,2026-08-03 13:24:06.515,55.429,-0.13,0.32,0.14,-40.28,-17.52,36.5
2086,2026-08-03 13:24:06.515,55.429,-0.13,0.32,0.14,9.16,19.1,67.26
2087,2026-08-03 13:24:06.576,55.49,-0.25,0.38,1.37,9.16,19.1,67.26
2088,2026-08-03 13:24:06.580,55.494,-0.27,0.72,2.57,52.37,34.0,93.57
2089,2026-08-03 13:24:06.691,55.605,-0.27,0.72,2.57,52.37,34.0,93.57
2090,2026-08-03 13:24:06.691,55.605,-0.18,1.1,2.58,7.51,35.34,150.33
2091,2026-08-03 13:24:06.692,55.606,-0.18,1.1,2.58,7.51,35.34,150.33
2092,2026-08-03 13:24:06.693,55.607,-0.23,0.7,1.61,-31.8,40.22,199.52
2093,2026-08-03 13:24:06.694,55.608,-0.23,0.7,1.61,-31.8,40.22,199.52
2094,2026-08-03 13:24:06.695,55.609,-0.34,0.05,0.58,14.77,51.45,192.32
2095,2026-08-03 13:24:06.750,55.664,-0.31,-0.08,0.0,51.15,60.79,141.11
2096,2026-08-03 13:24:06.751,55.665,-0.31,-0.08,0.0,51.15,60.79,141.11
2097,2026-08-03 13:24:06.810,55.724,-0.22,0.05,-0.12,28.02,57.68,83.01
2098,2026-08-03 13:24:06.811,55.725,-0.22,0.05,-0.12,28.02,57.68,83.01
2099,2026-08-03 13:24:06.811,55.725,-0.23,0.15,-0.02,-2.87,43.7,34.61
2100,2026-08-03 13:24:06.871,55.785,-0.23,0.15,-0.02,-2.87,43.7,34.61
2101,2026-08-03 13:24:06.872,55.786,-0.37,0.24,0.15,-19.35,31.8,-7.32
2102,2026-08-03 13:24:06.936,55.85,-0.68,0.3,0.53,-41.5,28.26,-47.3
2103,2026-08-03 13:24:06.937,55.851,-0.97,0.44,1.49,-70.37,31.31,-90.76
2104,2026-08-03 13:24:06.997,55.911,-0.97,0.44,1.49,-70.37,31.31,-90.76
2105,2026-08-03 13:24:06.997,55.911,-0.8,0.8,2.52,-64.33,23.8,-147.28
2106,2026-08-03 13:24:06.998,55.912,-0.8,0.8,2.52,-64.33,23.8,-147.28
2107,2026-08-03 13:24:07.246,56.16,-0.24,0.82,2.49,-5.86,-7.93,-168.95
2108,2026-08-03 13:24:07.248,56.162,-0.24,0.82,2.49,42.42,-31.62,-116.09
2109,2026-08-03 13:24:07.249,56.163,0.17,0.25,1.56,42.42,-31.62,-116.09
2110,2026-08-03 13:24:07.249,56.163,0.31,-0.21,0.51,50.17,-40.71,-56.09
2111,2026-08-03 13:24:07.250,56.164,0.31,-0.21,0.51,50.17,-40.71,-56.09
2112,2026-08-03 13:24:07.250,56.164,0.29,-0.18,-0.06,47.49,-51.88,-36.5
2113,2026-08-03 13:24:07.251,56.165,0.22,-0.01,-0.04,46.14,-51.21,-26.31
2114,2026-08-03 13:24:07.251,56.165,0.13,0.09,0.04,35.64,-35.03,3.78
2115,2026-08-03 13:24:07.353,56.267,0.03,0.22,-0.02,8.79,-8.73,57.68
2116,2026-08-03 13:24:07.354,56.268,0.03,0.22,-0.02,8.79,-8.73,57.68
2117,2026-08-03 13:24:07.354,56.268,-0.08,0.52,0.21,-12.82,16.36,119.69
2118,2026-08-03 13:24:07.355,56.269,-0.08,0.52,0.21,-12.82,16.36,119.69
2119,2026-08-03 13:24:07.355,56.269,-0.37,0.78,1.38,-13.12,40.16,177.61
2120,2026-08-03 13:24:07.410,56.324,-0.63,0.76,2.53,6.53,57.98,206.05
2121,2026-08-03 13:24:07.411,56.325,-0.56,0.55,2.46,52.12,38.51,161.25
2122,2026-08-03 13:24:07.470,56.384,-0.56,0.55,2.46,52.12,38.51,161.25
2123,2026-08-03 13:24:07.471,56.385,-0.26,0.42,1.85,89.36,10.31,71.53
2124,2026-08-03 13:24:07.472,56.386,-0.26,0.42,1.85,89.36,10.31,71.53
2125,2026-08-03 13:24:07.591,56.505,0.19,0.53,1.17,82.21,0.24,9.4
2126,2026-08-03 13:24:07.592,56.506,0.33,0.49,0.49,50.96,4.52,22.89
2127,2026-08-03 13:24:07.593,56.507,0.33,0.49,0.49,50.96,4.52,22.89
2128,2026-08-03 13:24:07.593,56.507,-0.0,0.21,-0.04,17.46,27.28,81.85
2129,2026-08-03 13:24:07.771,56.685,-0.4,0.07,-0.34,-9.52,41.14,97.6
2130,2026-08-03 13:24:07.772,56.686,-0.66,0.1,-0.28,-25.45,36.87,51.27
2131,2026-08-03 13:24:07.772,56.686,-0.71,0.25,0.11,-28.08,23.19,-26.86
2132,2026-08-03 13:24:07.773,56.687,-0.71,0.25,0.11,-28.08,23.19,-26.86
2133,2026-08-03 13:24:07.774,56.688,-0.57,0.78,0.92,-37.6,6.96,-98.69
2134,2026-08-03 13:24:07.774,56.688,-0.44,1.36,2.32,-66.22,10.74,-121.77
2135,2026-08-03 13:24:07.830,56.744,-0.44,1.36,2.32,-66.22,10.74,-121.77
2136,2026-08-03 13:24:07.831,56.745,-0.32,1.31,2.87,-58.29,-4.82,-112.3
2137,2026-08-03 13:24:07.832,56.746,-0.32,1.31,2.87,-58.29,-4.82,-112.3
2138,2026-08-03 13:24:07.891,56.805,-0.04,0.68,1.77,-0.85,-68.18,-99.37
2139,2026-08-03 13:24:08.011,56.925,0.23,-0.01,0.47,60.06,-112.37,-76.97
2140,2026-08-03 13:24:08.012,56.926,0.23,-0.01,0.47,108.95,-106.32,-53.96
2141,2026-08-03 13:24:08.012,56.926,0.28,-0.31,0.01,108.95,-106.32,-53.96
2142,2026-08-03 13:24:08.013,56.927,0.28,-0.1,0.09,106.75,-73.73,-39.12
2143,2026-08-03 13:24:08.014,56.928,0.24,0.22,0.05,45.72,-35.16,-8.91
2144,2026-08-03 13:24:08.253,57.167,0.24,0.22,0.05,45.72,-35.16,-8.91
2145,2026-08-03 13:24:08.256,57.17,0.02,0.23,-0.14,-25.45,11.35,53.77
2146,2026-08-03 13:24:08.257,57.171,0.02,0.23,-0.14,-25.45,11.35,53.77
2147,2026-08-03 13:24:08.258,57.172,-0.24,0.13,-0.17,-76.42,53.96,107.91
2148,2026-08-03 13:24:08.259,57.173,-0.33,0.41,0.65,-77.45,65.31,108.34
2149,2026-08-03 13:24:08.260,57.174,-0.19,1.07,2.23,-48.71,69.27,90.52
2150,2026-08-03 13:24:08.262,57.176,-0.19,1.07,2.23,-48.71,69.27,90.52
2151,2026-08-03 13:24:08.263,57.177,-0.11,1.28,2.86,-21.91,55.24,99.98
2152,2026-08-03 13:24:08.317,57.231,-0.11,1.28,2.86,-21.91,55.24,99.98
2153,2026-08-03 13:24:08.317,57.231,-0.32,0.69,2.07,21.18,18.55,121.09
2154,2026-08-03 13:24:08.318,57.232,-0.35,0.22,1.03,65.67,0.31,107.73
2155,2026-08-03 13:24:08.430,57.344,-0.35,0.22,1.03,65.67,0.31,107.73
2156,2026-08-03 13:24:08.431,57.345,-0.11,0.21,0.44,80.44,0.92,60.61
2157,2026-08-03 13:24:08.432,57.346,-0.11,0.21,0.44,80.44,0.92,60.61
2158,2026-08-03 13:24:08.432,57.346,-0.01,0.22,0.27,70.31,8.73,21.61
2159,2026-08-03 13:24:08.433,57.347,-0.01,0.22,0.27,70.31,8.73,21.61
2160,2026-08-03 13:24:08.433,57.347,-0.08,0.25,0.1,37.11,9.64,-7.08
2161,2026-08-03 13:24:08.491,57.405,-0.08,0.25,0.1,37.11,9.64,-7.08
2162,2026-08-03 13:24:08.550,57.464,-0.08,0.25,0.1,37.11,9.64,-7.08
2163,2026-08-03 13:24:08.551,57.465,-0.45,0.3,-0.09,-42.85,-14.71,-70.62
2164,2026-08-03 13:24:08.551,57.465,-0.49,0.73,0.72,-47.55,-17.94,-105.22
2165,2026-08-03 13:24:08.552,57.466,-0.49,0.73,0.72,-47.55,-17.94,-105.22
2166,2026-08-03 13:24:08.616,57.53,-0.43,1.42,2.13,-52.73,-3.3,-122.44
2167,2026-08-03 13:24:08.669,57.583,-0.43,1.42,2.13,-52.73,-3.3,-122.44
2168,2026-08-03 13:24:08.670,57.584,-0.37,1.49,2.58,-50.05,-9.09,-119.02
2169,2026-08-03 13:24:08.671,57.585,-0.37,1.49,2.58,-50.05,-9.09,-119.02
2170,2026-08-03 13:24:08.671,57.585,-0.15,0.86,1.67,-7.75,-60.73,-128.3
2171,2026-08-03 13:24:08.791,57.705,-0.15,0.86,1.67,63.29,-107.42,-151.73
2172,2026-08-03 13:24:08.791,57.705,0.23,0.22,0.84,63.29,-107.42,-151.73
2173,2026-08-03 13:24:08.981,57.895,0.49,-0.03,0.44,91.92,-106.57,-145.45
2174,2026-08-03 13:24:08.992,57.906,0.48,-0.01,0.1,53.89,-71.35,-93.2
2175,2026-08-03 13:24:08.994,57.908,0.48,-0.01,0.1,53.89,-71.35,-93.2
2176,2026-08-03 13:24:09.210,58.124,0.2,-0.03,-0.21,-0.98,-28.75,-19.9
2177,2026-08-03 13:24:09.210,58.124,0.2,-0.03,-0.21,-37.23,3.3,37.17
2178,2026-08-03 13:24:09.211,58.125,-0.13,-0.09,-0.4,-37.23,3.3,37.17
2179,2026-08-03 13:24:09.212,58.126,-0.24,0.08,0.03,-37.9,16.91,58.72
2180,2026-08-03 13:24:09.336,58.25,-0.24,0.08,0.03,-37.9,16.91,58.72
2181,2026-08-03 13:24:09.337,58.251,-0.1,0.61,1.19,-27.71,25.39,62.32
2182,2026-08-03 13:24:09.450,58.364,-0.1,0.61,1.19,-27.71,25.39,62.32
2183,2026-08-03 13:24:09.633,58.547,0.04,1.32,2.36,-22.4,34.91,86.24
2184,2026-08-03 13:24:09.634,58.548,0.04,1.32,2.36,-22.4,34.91,86.24
2185,2026-08-03 13:24:09.634,58.548,-0.08,1.45,2.56,-6.1,43.33,134.77
2186,2026-08-03 13:24:09.635,58.549,-0.37,0.74,1.83,21.0,52.31,162.78
2187,2026-08-03 13:24:09.636,58.55,-0.37,0.74,1.83,21.0,52.31,162.78
2188,2026-08-03 13:24:09.636,58.55,-0.37,0.19,0.96,51.09,47.85,132.87
2189,2026-08-03 13:24:09.637,58.551,-0.37,0.19,0.96,51.09,47.85,132.87
2190,2026-08-03 13:24:09.638,58.552,-0.12,0.11,0.26,57.31,32.35,75.38
2191,2026-08-03 13:24:09.639,58.553,-0.12,0.11,0.26,57.31,32.35,75.38
2192,2026-08-03 13:24:09.639,58.553,-0.03,0.05,-0.11,33.69,21.0,35.83
2193,2026-08-03 13:24:09.707,58.621,-0.03,0.05,-0.11,33.69,21.0,35.83
2194,2026-08-03 13:24:09.708,58.622,-0.03,0.05,-0.11,33.69,21.0,35.83
2195,2026-08-03 13:24:09.709,58.623,-0.29,0.12,-0.41,-21.97,6.96,-2.2
2196,2026-08-03 13:24:09.710,58.624,-0.42,0.4,0.04,-29.48,1.83,-29.54
2197,2026-08-03 13:24:09.710,58.624,-0.4,1.02,1.09,-29.42,-12.45,-79.71
2198,2026-08-03 13:24:09.711,58.625,-0.4,1.02,1.09,-29.42,-12.45,-79.71
2199,2026-08-03 13:24:09.711,58.625,-0.27,1.71,2.38,-36.32,-18.31,-125.31
2200,2026-08-03 13:24:09.711,58.625,-0.23,1.67,2.64,-30.88,-27.22,-123.17
2201,2026-08-03 13:24:09.712,58.626,-0.23,1.67,2.64,-30.88,-27.22,-123.17
2202,2026-08-03 13:24:09.712,58.626,-0.19,0.88,1.66,-8.3,-45.9,-83.8
2203,2026-08-03 13:24:09.712,58.626,0.06,0.17,0.72,21.55,-57.43,-69.52
2204,2026-08-03 13:24:09.713,58.627,0.06,0.17,0.72,21.55,-57.43,-69.52
2205,2026-08-03 13:24:09.713,58.627,0.35,-0.08,0.36,39.37,-61.22,-89.48
2206,2026-08-03 13:24:09.714,58.628,0.35,-0.08,0.36,39.37,-61.22,-89.48
2207,2026-08-03 13:24:09.714,58.628,0.45,-0.13,0.26,25.27,-52.43,-95.58
2208,2026-08-03 13:24:09.751,58.665,0.45,-0.13,0.26,25.27,-52.43,-95.58
2209,2026-08-03 13:24:10.005,58.919,0.36,-0.1,0.1,-10.44,-30.88,-65.8
2210,2026-08-03 13:24:10.056,58.97,0.36,-0.1,0.1,-10.44,-30.88,-65.8
2211,2026-08-03 13:24:10.057,58.971,0.17,0.05,-0.1,-33.26,-10.86,-11.78
2212,2026-08-03 13:24:10.057,58.971,-0.07,0.32,-0.0,-29.97,3.6,46.81
2213,2026-08-03 13:24:10.058,58.972,-0.07,0.32,-0.0,-29.97,3.6,46.81
2214,2026-08-03 13:24:10.058,58.972,-0.3,0.66,0.86,-36.13,39.12,96.5
2215,2026-08-03 13:24:10.059,58.973,-0.3,0.66,0.86,-36.13,39.12,96.5
2216,2026-08-03 13:24:10.059,58.973,-0.29,1.06,2.08,-58.41,84.11,123.9
2217,2026-08-03 13:24:10.060,58.974,-0.16,1.18,2.47,-65.67,84.05,116.27
2218,2026-08-03 13:24:10.060,58.974,-0.16,0.64,1.88,-49.68,57.01,105.71
2219,2026-08-03 13:24:10.070,58.984,-0.16,0.64,1.88,-49.68,57.01,105.71
2220,2026-08-03 13:24:10.071,58.985,-0.11,0.08,1.02,-18.49,43.82,110.05
2221,2026-08-03 13:24:10.071,58.985,0.06,0.0,0.36,9.16,43.95,110.66
2222,2026-08-03 13:24:10.071,58.985,0.13,0.06,0.05,11.54,55.66,112.67
2223,2026-08-03 13:24:10.231,59.145,0.13,0.06,0.05,0.85,62.19,107.6
2224,2026-08-03 13:24:10.291,59.205,0.07,0.1,-0.02,0.85,62.19,107.6
2225,2026-08-03 13:24:10.420,59.334,-0.01,0.29,0.07,-0.43,50.23,82.03
2226,2026-08-03 13:24:10.421,59.335,-0.19,0.59,0.35,-13.0,32.35,57.31
2227,2026-08-03 13:24:10.422,59.336,-0.19,0.59,0.35,-13.0,32.35,57.31
2228,2026-08-03 13:24:10.422,59.336,-0.39,0.95,0.83,-44.98,21.12,49.38
2229,2026-08-03 13:24:10.423,59.337,-0.42,1.31,1.63,-49.13,16.3,39.18
2230,2026-08-03 13:24:10.423,59.337,-0.39,1.27,2.18,-22.58,8.3,32.96
2231,2026-08-03 13:24:10.426,59.34,-0.39,1.27,2.18,-22.58,8.3,32.96
2232,2026-08-03 13:24:10.430,59.344,-0.4,0.69,1.9,-18.68,3.17,50.23
2233,2026-08-03 13:24:10.473,59.387,-0.23,0.17,1.18,-22.03,2.81,49.44
2234,2026-08-03 13:24:10.530,59.444,0.06,0.11,0.55,-5.19,4.7,15.81
2235,2026-08-03 13:24:10.531,59.445,0.06,0.11,0.55,-0.12,26.31,13.49
2236,2026-08-03 13:24:10.532,59.446,0.23,0.21,0.19,-0.12,26.31,13.49
2237,2026-08-03 13:24:10.532,59.446,0.22,0.21,0.05,-25.15,57.62,56.34
2238,2026-08-03 13:24:10.533,59.447,0.22,0.21,0.05,-25.15,57.62,56.34
2239,2026-08-03 13:24:10.728,59.642,0.15,0.15,0.07,-57.86,62.62,93.75
2240,2026-08-03 13:24:10.731,59.645,0.15,0.15,0.07,-57.86,62.62,93.75
2241,2026-08-03 13:24:10.732,59.646,0.18,0.16,0.44,-54.2,36.19,101.56
2242,2026-08-03 13:24:10.732,59.646,0.33,0.51,0.95,-24.72,25.7,106.63
2243,2026-08-03 13:24:10.733,59.647,0.33,0.51,0.95,-24.72,25.7,106.63
2244,2026-08-03 13:24:10.738,59.652,0.33,1.11,1.27,-20.39,64.03,151.49
2245,2026-08-03 13:24:10.739,59.653,0.07,1.49,1.29,-11.78,102.91,213.68
2246,2026-08-03 13:24:10.743,59.657,0.07,1.49,1.29,-11.78,102.91,213.68
2247,2026-08-03 13:24:10.750,59.664,-0.31,1.26,1.13,34.18,109.07,253.66
2248,2026-08-03 13:24:10.751,59.665,-0.43,0.75,0.89,63.78,113.83,261.54
2249,2026-08-03 13:24:10.771,59.685,-0.43,0.75,0.89,63.78,113.83,261.54
2250,2026-08-03 13:24:10.779,59.693,-0.21,0.52,0.66,36.56,130.68,235.96
2251,2026-08-03 13:24:10.780,59.694,-0.21,0.52,0.66,36.56,130.68,235.96
2252,2026-08-03 13:24:10.831,59.745,-0.03,0.48,0.64,-14.53,140.62,202.03
2253,2026-08-03 13:24:10.832,59.746,-0.03,0.48,0.64,-14.53,140.62,202.03
2254,2026-08-03 13:24:10.889,59.803,0.03,0.56,0.82,-49.68,122.25,164.79
2255,2026-08-03 13:24:10.890,59.804,0.04,0.67,0.94,-54.38,68.85,122.68
2256,2026-08-03 13:24:10.891,59.805,0.04,0.67,0.94,-54.38,68.85,122.68
2257,2026-08-03 13:24:10.962,59.876,0.05,0.67,0.91,-36.99,12.02,89.97
2258,2026-08-03 13:24:10.963,59.877,0.05,0.67,0.91,-36.99,12.02,89.97
2259,2026-08-03 13:24:10.963,59.877,0.09,0.59,0.83,-27.16,-11.05,64.03
2260,2026-08-03 13:24:11.071,59.985,0.09,0.59,0.83,-27.16,-11.05,64.03
2261,2026-08-03 13:24:11.071,59.985,0.18,0.54,0.75,-31.98,-3.85,38.09
2262,2026-08-03 13:24:11.072,59.986,0.27,0.58,0.74,-33.63,14.89,15.26
2263,2026-08-03 13:24:11.072,59.986,0.24,0.71,0.88,-26.25,32.41,8.48
2264,2026-08-03 13:24:11.131,60.045,0.24,0.71,0.88,-26.25,32.41,8.48
2265,2026-08-03 13:24:11.131,60.045,-0.04,0.74,1.02,-16.6,43.76,29.3
2266,2026-08-03 13:24:11.134,60.048,-0.04,0.74,1.02,-16.6,43.76,29.3
2267,2026-08-03 13:24:11.193,60.107,-0.47,0.6,0.99,-13.18,54.87,62.93
2268,2026-08-03 13:24:11.193,60.107,-0.74,0.46,0.89,-25.27,69.58,78.74
2269,2026-08-03 13:24:11.311,60.225,-0.74,0.46,0.89,-25.27,69.58,78.74
2270,2026-08-03 13:24:11.312,60.226,-0.77,0.41,0.87,-41.75,73.12,58.04
2271,2026-08-03 13:24:11.313,60.227,-0.6,0.44,0.9,-34.36,51.76,4.64
2272,2026-08-03 13:24:11.372,60.286,-0.34,0.47,0.85,-4.27,11.96,-50.66
2273,2026-08-03 13:24:11.374,60.288,-0.34,0.47,0.85,-4.27,11.96,-50.66
2274,2026-08-03 13:24:11.374,60.288,-0.14,0.43,0.69,18.92,-26.43,-68.79
